a7:2c:4a:3f:9d:2c,1,2018-04-30 17:20:36,119.83400393769378,20.082450675688467,25.628738945810056,安徽省
a7:2c:4a:3f:9d:2c,2,2018-04-30 17:21:36,129.74803853810414,23.830645227205906,54.05621245128165,云南省
a7:2c:4a:3f:9d:2c,3,2018-04-30 17:22:36,83.94669373458439,8.574163958573646,155.94947522688162,广西壮族自治区
a7:2c:4a:3f:9d:2c,4,2018-04-30 17:23:36,99.29032080891598,33.291356387999095,88.06296375901688,青海省
a7:2c:4a:3f:9d:2c,5,2018-04-30 17:24:36,96.0044336378555,14.252771559269918,59.26054041919071,台湾省
a7:2c:4a:3f:9d:2c,6,2018-04-30 17:25:36,87.17112080273222,5.963153437198329,135.9244331633422,河南省
a7:2c:4a:3f:9d:2c,7,2018-04-30 17:26:36,83.64682446685865,22.84602452177407,147.8724236259886,辽宁省
a7:2c:4a:3f:9d:2c,8,2018-04-30 17:27:36,121.41318533864275,49.59578383953713,34.585187467132684,河南省
a7:2c:4a:3f:9d:2c,9,2018-04-30 17:28:36,113.92021227463394,46.65870004936424,25.96612116019163,辽宁省
a7:2c:4a:3f:9d:2c,10,2018-04-30 17:29:36,102.95030251375533,6.58530500915178,76.89451352195815,上海市
a7:2c:4a:3f:9d:2c,11,2018-04-30 17:30:36,104.15313871619264,39.71045950832947,144.3750756556679,北京市
a7:2c:4a:3f:9d:2c,12,2018-04-30 17:31:36,121.11571166486601,24.649371063168395,120.50079766955565,四川省
a7:2c:4a:3f:9d:2c,13,2018-04-30 17:32:36,115.95361586108903,52.670274109274686,18.587271421260656,重庆市
a7:2c:4a:3f:9d:2c,14,2018-04-30 17:33:36,131.01259498505033,47.80236068655279,117.21985637838772,安徽省
a7:2c:4a:3f:9d:2c,15,2018-04-30 17:34:36,86.44505554778861,4.708839027766954,94.09948950443011,湖北省
a7:2c:4a:3f:9d:2c,16,2018-04-30 17:35:36,106.88331412695344,28.940483856844455,56.20152060856091,山东省
a7:2c:4a:3f:9d:2c,17,2018-04-30 17:36:36,134.98617835116823,14.045767069082531,61.75995992065401,浙江省
a7:2c:4a:3f:9d:2c,18,2018-04-30 17:37:36,131.88937014726295,52.29820526923773,76.89400124253281,福建省
a7:2c:4a:3f:9d:2c,19,2018-04-30 17:38:36,129.56598077509696,38.867410820147946,118.79906714314984,黑龙江省
a7:2c:4a:3f:9d:2c,20,2018-04-30 17:39:36,127.99382550062262,44.30536275794062,90.77753296977107,西藏自治区
a7:2c:4a:3f:9d:2c,21,2018-04-30 17:40:36,125.93444833101994,5.329382928803863,20.54515931053212,台湾省
a7:2c:4a:3f:9d:2c,22,2018-04-30 17:41:36,79.75297482591273,53.28941814801937,155.45402818659608,黑龙江省
a7:2c:4a:3f:9d:2c,23,2018-04-30 17:42:36,85.93911399041014,23.677171146591274,40.382360330609586,四川省
a7:2c:4a:3f:9d:2c,24,2018-04-30 17:43:36,119.82435139518095,42.58435344016473,3.4406700389450475,重庆市
a7:2c:4a:3f:9d:2c,25,2018-04-30 17:44:36,78.72989647209117,4.0855803725065245,4.734751827756799,湖南省
a7:2c:4a:3f:9d:2c,26,2018-04-30 17:45:36,121.4336302975334,32.54333825463972,76.31452499798462,山东省
a7:2c:4a:3f:9d:2c,27,2018-04-30 17:46:36,87.03346228327936,15.52268604152145,117.94774539461046,内蒙古自治区
a7:2c:4a:3f:9d:2c,28,2018-04-30 17:47:36,98.55551738590145,34.89651052932754,34.970537396466575,陕西省
a7:2c:4a:3f:9d:2c,29,2018-04-30 17:48:36,134.49903756641075,37.46719689979902,18.37658201017876,台湾省
a7:2c:4a:3f:9d:2c,30,2018-04-30 17:49:36,106.80329950965043,50.23987899890757,49.70565360150322,山西省
a7:2c:4a:3f:9d:2c,31,2018-04-30 17:50:36,84.95989139123867,29.37318573491573,60.19611012683622,甘肃省
a7:2c:4a:3f:9d:2c,32,2018-04-30 17:51:36,128.2332173259496,14.961343086917832,143.35530815690865,青海省
a7:2c:4a:3f:9d:2c,33,2018-04-30 17:52:36,117.96320797023787,20.967311334060664,145.49650843832086,上海市
a7:2c:4a:3f:9d:2c,34,2018-04-30 17:53:36,104.77013495723509,15.343768670040674,51.992504151346836,内蒙古自治区
a7:2c:4a:3f:9d:2c,35,2018-04-30 17:54:36,99.39079539794848,37.34556401094334,16.245106302574644,江苏省
a7:2c:4a:3f:9d:2c,36,2018-04-30 17:55:36,134.9071242886724,4.021334450520372,37.174261581618595,北京市
a7:2c:4a:3f:9d:2c,37,2018-04-30 17:56:36,104.7172145000643,20.291942270081382,151.20706929003558,台湾省
a7:2c:4a:3f:9d:2c,38,2018-04-30 17:57:36,123.77632301880806,45.79847076211758,63.953533551427924,贵州省
a7:2c:4a:3f:9d:2c,39,2018-04-30 17:58:36,107.74253915644397,33.384893603645914,141.69285276332855,甘肃省
a7:2c:4a:3f:9d:2c,40,2018-04-30 17:59:36,117.19006947933937,47.324673621153536,6.004493777371215,台湾省
a7:2c:4a:3f:9d:2c,41,2018-04-30 18:00:36,96.11235595298541,45.16998043332781,145.41376841966087,广西壮族自治区
a7:2c:4a:3f:9d:2c,42,2018-04-30 18:01:36,82.7655949469214,12.926628397019524,148.6438015218961,广东省
a7:2c:4a:3f:9d:2c,43,2018-04-30 18:02:36,133.09909307945654,28.289765891931047,92.34479149014409,安徽省
a7:2c:4a:3f:9d:2c,44,2018-04-30 18:03:36,74.06957963487501,48.212233044331,79.43848388991196,重庆市
a7:2c:4a:3f:9d:2c,45,2018-04-30 18:04:36,76.67064711378097,18.232149743332712,19.69754197242897,湖南省
a7:2c:4a:3f:9d:2c,46,2018-04-30 18:05:36,125.60771554766913,41.68999295180025,13.381559762358554,江苏省
a7:2c:4a:3f:9d:2c,47,2018-04-30 18:06:36,78.90284672819965,46.16005992964422,13.059648270622446,吉林省
a7:2c:4a:3f:9d:2c,48,2018-04-30 18:07:36,118.65173695637586,27.80235557861055,129.82707274332654,江苏省
a7:2c:4a:3f:9d:2c,49,2018-04-30 18:08:36,106.95733057683464,33.14784303369042,78.34559606516686,北京市
a7:2c:4a:3f:9d:2c,50,2018-04-30 18:09:36,74.22975949073948,5.244500666334029,73.47294357283744,海南省
a7:2c:4a:3f:9d:2c,51,2018-04-30 18:10:36,95.19637544886541,39.66729744933189,10.334145918854997,山西省
a7:2c:4a:3f:9d:2c,52,2018-04-30 18:11:36,122.71925301172152,18.60067979525665,8.755674983895757,河北省
a7:2c:4a:3f:9d:2c,53,2018-04-30 18:12:36,86.39904924048852,50.441988193444416,129.9338899096415,云南省
a7:2c:4a:3f:9d:2c,54,2018-04-30 18:13:36,130.44755679529948,52.91218074412912,120.61595037579791,青海省
a7:2c:4a:3f:9d:2c,55,2018-04-30 18:14:36,97.41221703618766,45.969580697340305,51.025205331324784,四川省
a7:2c:4a:3f:9d:2c,56,2018-04-30 18:15:36,120.13371546637524,46.35557461640402,28.47804737096063,贵州省
a7:2c:4a:3f:9d:2c,57,2018-04-30 18:16:36,84.55721735401399,14.442962581634621,59.02811467839001,甘肃省
a7:2c:4a:3f:9d:2c,58,2018-04-30 18:17:36,95.35910413593555,25.014265383430384,85.03148338945486,江苏省
a7:2c:4a:3f:9d:2c,59,2018-04-30 18:18:36,82.29751038418459,4.11159568383086,154.76637304927132,江西省
