d8:9a:1b:2f:0b:1f,1,2018-04-30 16:37:09,112.77821449183087,45.985224025009956,144.89963265007523
a2:e9:e1:c8:f9:6d,2,2018-04-30 16:38:09,111.91460031320358,38.61402436532981,109.27301489004891
a1:9d:b6:0b:c9:d0,3,2018-04-30 16:39:09,91.15505452813207,47.59145330345374,1.0926545889108208
a2:e2:f0:5e:9a:c4,4,2018-04-30 16:40:09,84.28090068183035,53.191534668761,18.4867837621602
6f:b7:6f:e6:7e:3e,5,2018-04-30 16:41:09,81.60405297731901,40.18517687753079,134.83537125287953
4d:f0:5c:b4:9c:1c,6,2018-04-30 16:42:09,80.82668062776155,46.41171187602337,95.48358694553988
6b:3b:a5:e1:1b:e3,7,2018-04-30 16:43:09,105.99770281688885,12.790681811334482,62.64422398971633
1c:2f:5f:c1:9d:9d,8,2018-04-30 16:44:09,128.97046048349688,49.45591070178905,47.58227200507736
d1:0c:2f:f0:2b:e2,9,2018-04-30 16:45:09,122.22439008463815,30.177741166339484,95.68924146504219
c0:a3:0b:d5:c5:7b,10,2018-04-30 16:46:09,114.55884706775724,52.83476501948716,85.04984736562959
7a:9c:b4:b0:b1:0a,11,2018-04-30 16:47:09,80.38959291880002,34.276912125211815,50.89337538805479
4e:a9:7b:f1:a2:d0,12,2018-04-30 16:48:09,87.30501210281862,42.58293648031055,15.152266393282336
2f:1f:c6:8c:4f:b1,13,2018-04-30 16:49:09,110.79259560244941,13.867923760099961,71.76861170885006
e7:c5:8c:3c:c0:f0,14,2018-04-30 16:50:09,130.4585884613952,7.972704229335367,67.85033387903438
3c:3f:0d:4e:d3:2b,15,2018-04-30 16:51:09,89.8932330616218,42.24409189636896,109.55607533799616
a6:e0:c7:c0:7a:f8,16,2018-04-30 16:52:09,126.72699822768271,7.30785411439582,62.2936185114653
8d:f7:8d:9b:b7:d3,17,2018-04-30 16:53:09,92.55535323221751,42.92833115419941,136.29652230161278
c1:f1:a9:c0:5f:6c,18,2018-04-30 16:54:09,74.45496201319095,13.745209295301446,32.65873233470192
a1:3e:7b:b2:f3:6e,19,2018-04-30 16:55:09,115.05001352916445,23.610892448193326,61.72358426964031
a7:0e:f0:6d:5f:6c,20,2018-04-30 16:56:09,93.6305919024844,4.649567653900066,27.34803541373689
6a:8c:b7:c0:6e:2a,21,2018-04-30 16:57:09,131.22339172813102,3.9232519128405037,10.870046527937884
7b:a5:1c:6d:c4:d9,22,2018-04-30 16:58:09,90.36245710975275,30.661967020923257,93.52956010665847
2a:3b:e7:1e:d4:5f,23,2018-04-30 16:59:09,133.3633890369556,41.531266380128706,10.74300033179261
2a:e5:f4:f6:8f:f6,24,2018-04-30 17:00:09,119.27426469082548,42.931570578363555,32.51288448390967
0d:8c:f0:2d:c4:c7,25,2018-04-30 17:01:09,110.68605629384851,16.052599407103212,29.753930747668633
4d:b6:e5:0d:a1:6a,26,2018-04-30 17:02:09,104.99910783619927,11.857784505001367,43.850340193588856
8b:e0:b2:3c:f7:e6,27,2018-04-30 17:03:09,122.59102818058142,42.276049016768354,139.56596935927087
a0:b4:d4:a6:7d:2e,28,2018-04-30 17:04:09,125.70703577070148,46.18862294191712,115.84859749522445
b6:f6:c9:1c:3e:9b,29,2018-04-30 17:05:09,87.37548878469748,7.4039099213605715,139.51396226885558
6a:7d:9b:d3:6d:a2,30,2018-04-30 17:06:09,87.48406185096995,46.53648413736724,12.60906768916881
2d:c1:0f:4a:0d:e0,31,2018-04-30 17:07:09,108.23683130626553,52.94199532389757,151.09334063968683
b2:0f:b1:f9:8f:0a,32,2018-04-30 17:08:09,126.53859379507003,31.932767451871534,69.02403295640123
3b:f9:d6:6f:c1:3e,33,2018-04-30 17:09:09,105.34151364413006,52.91740411971386,49.82985878760463
8c:f7:d1:c6:4a:3a,34,2018-04-30 17:10:09,112.9781976696374,38.27688671607435,37.60720806058903
8c:6e:a4:a5:f2:e0,35,2018-04-30 17:11:09,110.21248227837347,20.05332562269633,104.13468476660047
e8:a6:2d:7b:c9:1f,36,2018-04-30 17:12:09,80.88920235198071,20.69307565440138,50.369653034083825
d7:f6:5e:a9:9f:2f,37,2018-04-30 17:13:09,123.67352142014741,53.200750422821066,89.96877292106667
b2:6b:8f:6f:5a:e9,38,2018-04-30 17:14:09,88.43572218102318,44.65601926070006,102.95754575607845
1d:2d:8d:c7:c9:8a,39,2018-04-30 17:15:09,111.15138704962577,4.198711936472549,41.734489962571544
b5:d6:9f:5d:9d:c8,40,2018-04-30 17:16:09,114.60424521014897,50.40840654138788,56.794358428542196
1b:1a:0f:c0:c9:c6,41,2018-04-30 17:17:09,92.93839698030376,40.992994394859316,116.73303462845668
8e:c1:4c:e9:6d:8d,42,2018-04-30 17:18:09,110.90306259897694,17.216158562474156,115.02191264702763
6b:b6:8d:5f:2b:9b,43,2018-04-30 17:19:09,109.62095564039325,23.263496474772317,8.71303149269959
e2:8c:a3:a5:b3:d0,44,2018-04-30 17:20:09,104.53150115101832,9.68206782575095,14.282951034769102
e9:2e:5a:b2:f6:7e,45,2018-04-30 17:21:09,100.91908988236754,19.039003915670225,120.04828350222355
7a:9e:8b:e6:e1:c2,46,2018-04-30 17:22:09,94.22120573264662,21.047653460214416,84.70351714989785
9f:3d:1e:9c:b8:7c,47,2018-04-30 17:23:09,86.62840761765563,21.889350439651512,158.22070125130568
d3:9d:c6:d7:0f:e0,48,2018-04-30 17:24:09,129.35566807889293,46.55297518925621,52.6265075127574
d1:3f:e9:8a:c6:e8,49,2018-04-30 17:25:09,124.96882326455264,15.247241264339943,94.15820547639575
2d:b2:4c:1c:a2:3f,50,2018-04-30 17:26:09,76.9525303175998,51.60431187427376,83.04039763112453
c2:8e:5f:a8:f3:4b,51,2018-04-30 17:27:09,92.3480064287008,26.80790730728356,83.96647125519092
a5:c9:6c:3e:8d:c9,52,2018-04-30 17:28:09,121.41986684846646,34.70630087700745,25.17370189006004
e1:a9:a2:a3:a8:f8,53,2018-04-30 17:29:09,109.66106228028144,4.287868620456462,131.58995842683896
0f:d1:6f:a7:5a:c2,54,2018-04-30 17:30:09,100.46955219923368,7.82321798357316,47.47713622849478
1a:b6:f0:2f:5c:e2,55,2018-04-30 17:31:09,120.52225471016516,52.6897217045484,141.39741132755535
5a:4c:d4:a8:4a:f8,56,2018-04-30 17:32:09,104.33215974277249,5.810744679920513,121.51427574773558
a2:4b:c3:1e:8c:e1,57,2018-04-30 17:33:09,84.00146491246885,19.98457010063405,124.6202850998496
5d:4e:e0:4b:a6:8a,58,2018-04-30 17:34:09,81.52654172536805,12.640225283968526,13.667983839701382
f1:8e:0c:e9:8c:d9,59,2018-04-30 17:35:09,96.1262735330157,5.259716022025669,68.16024020263643
b0:6a:3b:8a:0c:b5,60,2018-04-30 17:36:09,80.58662263693874,11.667984917397872,63.46233512765897
d0:a1:3f:7f:c9:2c,61,2018-04-30 17:37:09,126.64491531525297,11.093198240492468,29.85134074965799
f4:8e:e4:a8:f6:e3,62,2018-04-30 17:38:09,107.56860466098206,43.8577955598326,31.916442818827274
b9:d0:e2:2c:2e:a0,63,2018-04-30 17:39:09,131.88238111938693,51.507527684387874,132.05716954236502
a7:3c:e7:c4:d0:e7,64,2018-04-30 17:40:09,102.02805596643157,28.800925560548098,41.407086003894364
0e:4d:2b:8c:4b:c4,65,2018-04-30 17:41:09,78.5669016039553,22.46896412246953,113.33238760409385
4e:c4:8a:f4:8a:e6,66,2018-04-30 17:42:09,93.72784825866088,15.240324687022614,132.11014940069168
b5:c7:e4:e6:c4:9e,67,2018-04-30 17:43:09,124.42774583942165,38.62379209460416,70.27155776427335
5b:b4:0e:c2:8c:4a,68,2018-04-30 17:44:09,108.93240968668049,16.19266753861304,39.88898132062372
6e:f8:2c:3d:4f:1b,69,2018-04-30 17:45:09,128.63226532489622,14.344425799036651,159.24237168509217
0f:1f:4f:5e:f7:4f,70,2018-04-30 17:46:09,105.20796643690194,48.029921399526124,29.95598613559419
e1:9d:2d:b1:7d:4a,71,2018-04-30 17:47:09,133.25921537937904,35.14472322949477,55.84251418447047
c0:d4:c5:e7:a8:b4,72,2018-04-30 17:48:09,118.23465423602738,36.83751171167952,0.5807193914668908
e8:1a:3b:2b:a7:d2,73,2018-04-30 17:49:09,105.20265672560384,42.962069582317596,41.37412389900599
1f:6a:8e:d9:2d:b0,74,2018-04-30 17:50:09,116.02302786772938,43.01837459040972,82.7282421219203
a1:0f:7f:1c:2e:6f,75,2018-04-30 17:51:09,122.71792055105588,3.9794531289497486,138.02440721148045
f4:c4:f4:e2:e9:c8,76,2018-04-30 17:52:09,127.4884938599526,41.70092535656387,120.73349285623497
a7:6f:3a:2f:b1:8c,77,2018-04-30 17:53:09,124.18793448746237,32.5901909062084,57.48074729986465
0d:b8:d5:4e:c6:5c,78,2018-04-30 17:54:09,79.30018224500137,36.44261356488789,70.53093483392072
d7:7c:d7:a4:a7:3a,79,2018-04-30 17:55:09,85.201949474104,32.21923661257187,138.832054980999
e4:e5:a0:2c:1a:1b,80,2018-04-30 17:56:09,118.3880869702457,21.23876201698417,124.69812613357345
d1:1b:1a:b5:a7:f4,81,2018-04-30 17:57:09,116.03149372357659,28.643536827089132,13.271001882608928
a2:6e:c2:a8:7f:9d,82,2018-04-30 17:58:09,77.14606357295418,47.34698092059415,87.63442976035363
8b:b4:5c:e6:a7:e9,83,2018-04-30 17:59:09,132.49581501603302,29.517292451767883,2.099024773950951
e3:e1:8d:a5:0a:6c,84,2018-04-30 18:00:09,90.89929378903017,24.537537096941946,130.82409163221308
d2:9e:d5:a1:4e:a6,85,2018-04-30 18:01:09,90.12548000267785,24.037088678836092,22.387309892089355
b5:b2:7e:2c:4b:b3,86,2018-04-30 18:02:09,120.06222748712543,8.879087701699918,74.51727083307401
e9:c0:9a:b9:b2:7e,87,2018-04-30 18:03:09,110.95197825687026,7.37565405074022,113.49197172254759
f6:f9:3e:f9:f7:a7,88,2018-04-30 18:04:09,81.16013388266437,4.627205970583105,158.01081300729524
a7:9a:4c:c4:9f:8f,89,2018-04-30 18:05:09,80.0605309368969,38.3392599832993,9.18296544093747
e9:a1:9a:0d:6f:c1,90,2018-04-30 18:06:09,123.5969276709541,10.969166497769118,120.20338928773798
3e:d3:3f:1f:6c:8c,91,2018-04-30 18:07:09,95.77746944235851,27.441812388973045,41.48915701023936
0b:6b:4b:c7:a0:f6,92,2018-04-30 18:08:09,81.09772933103268,40.46633481730009,90.41555696014755
2c:c4:f1:a8:9c:7a,93,2018-04-30 18:09:09,112.38070272922893,40.602392569370664,8.202595923556249
d3:1d:9e:b1:e6:3f,94,2018-04-30 18:10:09,110.87114253802444,50.933930897815664,19.46056590679259
5d:d7:a8:8a:b3:a4,95,2018-04-30 18:11:09,111.49273557067676,18.73945220100552,95.88604235589764
f4:f8:5e:0c:0b:e3,96,2018-04-30 18:12:09,101.70654174864629,36.35025080587503,155.61373814198714
9a:a2:e1:3f:a6:7c,97,2018-04-30 18:13:09,76.02434909517382,49.245593426499894,70.99639972255079
d9:f2:3e:b4:2d:d4,98,2018-04-30 18:14:09,77.77662661630761,4.376311705950261,67.53614970246475
e7:4b:b9:8d:5a:8c,99,2018-04-30 18:15:09,113.57821517562299,18.27061316866359,125.70213436208805
0c:b6:f7:d2:2d:c9,100,2018-04-30 18:16:09,95.0939249775234,43.39719568741527,25.877481211510272
d4:f4:a9:0a:6d:b0,101,2018-04-30 18:17:09,121.13938482702532,16.727677920930304,140.3439097302622
b4:b5:6f:4f:c8:f0,102,2018-04-30 18:18:09,94.61920277010333,25.14473603601094,113.83425326366812
5a:e8:6e:c1:1b:f9,103,2018-04-30 18:19:09,102.39971959137674,10.559601888677326,92.44001686188167
a1:d7:7a:d2:c0:d7,104,2018-04-30 18:20:09,96.79009315454455,51.96343372798578,106.50421741418559
